point_id,cluster_id,borough
4223.0,459,Manhattan
2529.0,460,Manhattan
2906.0,461,Manhattan
2669.0,462,Manhattan
4215.0,462,Manhattan
4259.0,463,Manhattan
4260.0,463,Manhattan
4229.0,463,Manhattan
4039.0,463,Manhattan
3209.0,463,Manhattan
1674.0,463,Manhattan
56.0,464,Manhattan
593.0,464,Manhattan
774.0,464,Manhattan
4247.0,465,Manhattan
4248.0,466,Manhattan
3193.0,467,Manhattan
3673.0,468,Manhattan
1643.0,468,Manhattan
1948.0,469,Manhattan
3210.0,470,Manhattan
1880.0,471,Manhattan
2961.0,472,Manhattan
53.0,473,Manhattan
55.0,473,Manhattan
3423.0,474,Manhattan
3912.0,475,Manhattan
3913.0,475,Manhattan
1106.0,476,Manhattan
4231.0,477,Manhattan
3914.0,478,Manhattan
3915.0,479,Manhattan
3916.0,480,Manhattan
3917.0,480,Manhattan
3150.0,480,Manhattan
3151.0,480,Manhattan
3152.0,480,Manhattan
3149.0,480,Manhattan
3918.0,480,Manhattan
3153.0,480,Manhattan
3154.0,480,Manhattan
3155.0,480,Manhattan
2619.0,481,Manhattan
2618.0,481,Manhattan
907.0,481,Manhattan
1548.0,481,Manhattan
4232.0,482,Manhattan
2304.0,483,Manhattan
3867.0,484,Manhattan
3319.0,484,Manhattan
1693.0,485,Manhattan
3919.0,486,Manhattan
4233.0,487,Manhattan
4280.0,488,Manhattan
1891.0,489,Manhattan
3751.0,489,Manhattan
3272.0,489,Manhattan
1161.0,489,Manhattan
3752.0,489,Manhattan
1163.0,489,Manhattan
1612.0,489,Manhattan
1675.0,489,Manhattan
1164.0,489,Manhattan
2511.0,489,Manhattan
2512.0,489,Manhattan
3283.0,489,Manhattan
2615.0,489,Manhattan
1690.0,489,Manhattan
3920.0,490,Manhattan
924.0,491,Manhattan
1611.0,492,Manhattan
4261.0,492,Manhattan
4205.0,493,Manhattan
1692.0,494,Manhattan
1176.0,495,Manhattan
54.0,496,Manhattan
58.0,497,Manhattan
1295.0,498,Manhattan
4221.0,499,Manhattan
3746.0,500,Manhattan
2916.0,500,Manhattan
3269.0,500,Manhattan
2311.0,500,Manhattan
3273.0,500,Manhattan
1899.0,500,Manhattan
1582.0,500,Manhattan
