park_id,park_name,borough,category,medium_vegetation_pixel_count,medium_vegetation_total_area_m2,geometry_area_m2,processing_id,shape_id,point_name,point_id,unique_id,fid,source_id,feature_co,sub_featur,name,status,shape_area,shape_len,fid_2,acquisitio,acres,address,class,communityb,councildis,department,eapply,gisobjid,gispropnum,globalid,jurisdicti,location,mapped,name311,nys_assemb,nys_senate,objectid,omppropid,parentid,permit,permitdist,permitpare,pip_ratabl,precinct,retired,signname,subcategor,typecatego,url,us_congres,waterfront,zipcode,GIS_LOC_ID,UNIT_CODE,GROUP_CODE,UNIT_NAME,UNIT_TYPE,META_MIDF,LANDS_CODE,DATE_EDIT,GIS_NOTES,fid_3,UID,Name_2,Category,Label,Descriptio,Region,County,Source,Original,Updated,Acreage,Total_acre,MID,MasterArea,WebAreaID,created_us,created_da,last_edite,last_edi_1,GlobalID_2,boro_name
468.0,,Staten Island,medium_vegetation,52105,4342.083333333333,176634.8456368212,468.0_medium_vegetation_Staten Island,967.0,967.0,967.0,468.0,,,,,,,,,355.0,1996-12-31 00:00:00.0000000,9.763,,PARK,503.0,51.0,R-03,Hybrid Oak Woods Park,100004137.0,R136,896AF9A8-7480-4712-992E-B1C2775A0CF4,DPR,Joline Ave. bet. Hylan Blvd. to Surf Ave.,False,Hybrid Oak Woods Park,62.0,24.0,6109.0,R136,R-03,F,R-03,R-03,F,123.0,F,Hybrid Oak Woods Park,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R136/,11.0,F,10307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
468.0,,Staten Island,medium_vegetation,64631,5385.916666666666,248662.39139201294,468.0_medium_vegetation_Staten Island,968.0,968.0,968.0,468.0,,,,,,,,,355.0,1996-12-31 00:00:00.0000000,9.763,,PARK,503.0,51.0,R-03,Hybrid Oak Woods Park,100004137.0,R136,896AF9A8-7480-4712-992E-B1C2775A0CF4,DPR,Joline Ave. bet. Hylan Blvd. to Surf Ave.,False,Hybrid Oak Woods Park,62.0,24.0,6109.0,R136,R-03,F,R-03,R-03,F,123.0,F,Hybrid Oak Woods Park,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R136/,11.0,F,10307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
484.0,,Staten Island,medium_vegetation,22693,1891.0833333333333,141984.10722112394,484.0_medium_vegetation_Staten Island,986.0,986.0,986.0,484.0,,,,,,,,,371.0,1971-01-14 00:00:00.0000000,3.259,6900 HYLAN BOULEVARD,PARK,503.0,51.0,R-03,Tottenville Pool,100004789.0,R110,F68541D4-DAC0-4105-AD2E-B6FB805527E7,DPR,Hylan Blvd. bet. Joline Ave. and Sprague Ave.,False,Tottenville Pool,62.0,24.0,5078.0,R110,R-03,T,R-03,R-03,T,123.0,F,Tottenville Pool,Neighborhood Plgd,Buildings/Institutions,http://www.nycgovparks.org/parks/R110/,11.0,F,10307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
530.0,,Staten Island,medium_vegetation,28937,2411.4166666666665,117003.7765196863,530.0_medium_vegetation_Staten Island,1038.0,1038.0,1038.0,530.0,,,,,,,,,417.0,2003-03-04 00:00:00.0000000,2.476,,PARK,502.0,50.0,R-02,Sylvan Grove Cemetery,100003830.0,R156,4ACABEE0-1073-4554-952A-027DA9159BC1,DPR,Victory Blvd. and Glen St.,False,Sylvan Grove Cemetery,62.0,24.0,6122.0,R156,R-02,F,R-02,R-02,F,122.0,F,Sylvan Grove Cemetery,Sitting Area/Triangle/Mall,Cemetery,http://www.nycgovparks.org/parks/R156/,11.0,F,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
531.0,,Staten Island,medium_vegetation,2546,212.16666666666666,13088.866159427058,531.0_medium_vegetation_Staten Island,1039.0,1039.0,1039.0,531.0,,,,,,,,,418.0,2003-03-04 00:00:00.0000000,0.3,,PARK,502.0,50.0,R-02,South Clove Road Cemetery,100004873.0,R155,A41B3086-B6DF-457E-A118-840F28EF9259,DPR,South Clove Rd. and Richmond Rd.,False,South Clove Road Cemetery,64.0,24.0,6121.0,R155,R-02,F,R-02,R-02,F,122.0,F,South Clove Road Cemetery,Cemetery,Cemetery,http://www.nycgovparks.org/parks/R155/,11.0,F,10304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
540.0,,Staten Island,medium_vegetation,11910,992.5,29511.901185394992,540.0_medium_vegetation_Staten Island,1048.0,1048.0,1048.0,540.0,,,,,,,,,427.0,1965-02-23 00:00:00.0000000,0.636,,PARK,503.0,51.0,R-03,Park,100004292.0,R100,A4DBE7B8-AF09-4885-8970-27707EAB1731,DPR,"Drumgoole Rd. W., Grantwood Ave., Carlton Ave., Rathbun Ave.",True,Drumgoole Tot Lot,62.0,24.0,6083.0,R100,R-03,F,R-03,R-03,T,123.0,F,Drumgoole Tot Lot,Neighborhood Plgd,Playground,http://www.nycgovparks.org/parks/R100/,11.0,F,10312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
562.0,,Staten Island,medium_vegetation,8015,667.9166666666666,139175.35758329832,562.0_medium_vegetation_Staten Island,1083.0,1083.0,1083.0,562.0,,,,,,,,,449.0,1934-08-01 00:00:00.0000000,3.195,,PARK,501.0,49.0,R-01,George M. Cromwell Recreation Center,100004866.0,R043,EEA890BD-F0DC-4A5B-8855-517A930D54B2,DPR,Murray Julbert Ave. bet. Victory Blvd. and Hannah St.,True,Lyons Pool,61.0,23.0,6335.0,R043,R-01,F,R-01,R-01,T,120.0,F,Lyons Pool,Recreation Center,Buildings/Institutions,http://www.nycgovparks.org/parks/R043/,11.0,F,10301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
562.0,,Staten Island,medium_vegetation,0,0.0,0.05280170344169674,562.0_medium_vegetation_Staten Island,1084.0,1084.0,1084.0,562.0,,,,,,,,,449.0,1934-08-01 00:00:00.0000000,3.195,,PARK,501.0,49.0,R-01,George M. Cromwell Recreation Center,100004866.0,R043,EEA890BD-F0DC-4A5B-8855-517A930D54B2,DPR,Murray Julbert Ave. bet. Victory Blvd. and Hannah St.,True,Lyons Pool,61.0,23.0,6335.0,R043,R-01,F,R-01,R-01,T,120.0,F,Lyons Pool,Recreation Center,Buildings/Institutions,http://www.nycgovparks.org/parks/R043/,11.0,F,10301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
563.0,,Staten Island,medium_vegetation,414,34.5,268327.4197250595,563.0_medium_vegetation_Staten Island,1085.0,1085.0,1085.0,563.0,,,,,,,,,450.0,1994-03-25 00:00:00.0000000,181.923,,PARK,502.0,50.0,R-02,Saw Mill Creek Marsh,100004574.0,R130,80620C21-5CDD-478B-A5FA-7D885FCB0B44,DPR,West Shore Exwy. to Kill Van Kull from River Rd. to South Ave.,False,Saw Mill Creek Marsh,63.0,24.0,6329.0,R130,R-02,F,R-02,R-02,F,122.0,F,Saw Mill Creek Marsh,Large Park,Nature Area,http://www.nycgovparks.org/parks/R130/,11.0,T,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
563.0,,Staten Island,medium_vegetation,203658,16971.5,2429328.4423378347,563.0_medium_vegetation_Staten Island,1086.0,1086.0,1086.0,563.0,,,,,,,,,450.0,1994-03-25 00:00:00.0000000,181.923,,PARK,502.0,50.0,R-02,Saw Mill Creek Marsh,100004574.0,R130,80620C21-5CDD-478B-A5FA-7D885FCB0B44,DPR,West Shore Exwy. to Kill Van Kull from River Rd. to South Ave.,False,Saw Mill Creek Marsh,63.0,24.0,6329.0,R130,R-02,F,R-02,R-02,F,122.0,F,Saw Mill Creek Marsh,Large Park,Nature Area,http://www.nycgovparks.org/parks/R130/,11.0,T,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
563.0,,Staten Island,medium_vegetation,35165,2930.4166666666665,1542872.7539368873,563.0_medium_vegetation_Staten Island,1087.0,1087.0,1087.0,563.0,,,,,,,,,450.0,1994-03-25 00:00:00.0000000,181.923,,PARK,502.0,50.0,R-02,Saw Mill Creek Marsh,100004574.0,R130,80620C21-5CDD-478B-A5FA-7D885FCB0B44,DPR,West Shore Exwy. to Kill Van Kull from River Rd. to South Ave.,False,Saw Mill Creek Marsh,63.0,24.0,6329.0,R130,R-02,F,R-02,R-02,F,122.0,F,Saw Mill Creek Marsh,Large Park,Nature Area,http://www.nycgovparks.org/parks/R130/,11.0,T,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
563.0,,Staten Island,medium_vegetation,0,0.0,1489739.604189315,563.0_medium_vegetation_Staten Island,1088.0,1088.0,1088.0,563.0,,,,,,,,,450.0,1994-03-25 00:00:00.0000000,181.923,,PARK,502.0,50.0,R-02,Saw Mill Creek Marsh,100004574.0,R130,80620C21-5CDD-478B-A5FA-7D885FCB0B44,DPR,West Shore Exwy. to Kill Van Kull from River Rd. to South Ave.,False,Saw Mill Creek Marsh,63.0,24.0,6329.0,R130,R-02,F,R-02,R-02,F,122.0,F,Saw Mill Creek Marsh,Large Park,Nature Area,http://www.nycgovparks.org/parks/R130/,11.0,T,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
563.0,,Staten Island,medium_vegetation,157293,13107.75,1697332.1813575707,563.0_medium_vegetation_Staten Island,1089.0,1089.0,1089.0,563.0,,,,,,,,,450.0,1994-03-25 00:00:00.0000000,181.923,,PARK,502.0,50.0,R-02,Saw Mill Creek Marsh,100004574.0,R130,80620C21-5CDD-478B-A5FA-7D885FCB0B44,DPR,West Shore Exwy. to Kill Van Kull from River Rd. to South Ave.,False,Saw Mill Creek Marsh,63.0,24.0,6329.0,R130,R-02,F,R-02,R-02,F,122.0,F,Saw Mill Creek Marsh,Large Park,Nature Area,http://www.nycgovparks.org/parks/R130/,11.0,T,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
563.0,,Staten Island,medium_vegetation,465,38.75,147834.5026577195,563.0_medium_vegetation_Staten Island,1090.0,1090.0,1090.0,563.0,,,,,,,,,450.0,1994-03-25 00:00:00.0000000,181.923,,PARK,502.0,50.0,R-02,Saw Mill Creek Marsh,100004574.0,R130,80620C21-5CDD-478B-A5FA-7D885FCB0B44,DPR,West Shore Exwy. to Kill Van Kull from River Rd. to South Ave.,False,Saw Mill Creek Marsh,63.0,24.0,6329.0,R130,R-02,F,R-02,R-02,F,122.0,F,Saw Mill Creek Marsh,Large Park,Nature Area,http://www.nycgovparks.org/parks/R130/,11.0,T,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
563.0,,Staten Island,medium_vegetation,0,0.0,349141.01166023547,563.0_medium_vegetation_Staten Island,1091.0,1091.0,1091.0,563.0,,,,,,,,,450.0,1994-03-25 00:00:00.0000000,181.923,,PARK,502.0,50.0,R-02,Saw Mill Creek Marsh,100004574.0,R130,80620C21-5CDD-478B-A5FA-7D885FCB0B44,DPR,West Shore Exwy. to Kill Van Kull from River Rd. to South Ave.,False,Saw Mill Creek Marsh,63.0,24.0,6329.0,R130,R-02,F,R-02,R-02,F,122.0,F,Saw Mill Creek Marsh,Large Park,Nature Area,http://www.nycgovparks.org/parks/R130/,11.0,T,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
564.0,,Staten Island,medium_vegetation,7950,662.5,24157.011100792675,564.0_medium_vegetation_Staten Island,1092.0,1092.0,1092.0,564.0,,,,,,,,,451.0,1965-02-23 00:00:00.0000000,0.554,,PARK,503.0,51.0,R-03,Park,100003818.0,R099,03E73453-B96F-4321-96CE-D24C3DD0C9A3,DPR,"Drumgoole Rd. E., Albee Ave., Ionia Ave.",True,Park,62.0,24.0,6082.0,R099,R-03,F,R-03,R-03,T,123.0,F,Park,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R099/,11.0,F,10312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
571.0,,Staten Island,medium_vegetation,7533,627.75,20722.764964072896,571.0_medium_vegetation_Staten Island,1100.0,1100.0,1100.0,571.0,,,,,,,,,458.0,1994-12-30 00:00:00.0000000,1.53,,PARK,503.0,51.0,R-03,Huguenot Ponds Park,100004839.0,R131,F6EED441-ED59-44DB-A63C-7FB0BC1B3597,DPR,Billiou St. and Comely St. bet. Huguenot Ave. and Kingdom Ave.,False,Huguenot Ponds Park,62.0,24.0,6202.0,R131,R-03,F,R-03,R-03,F,123.0,F,Huguenot Ponds Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R131/,11.0,F,10312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
571.0,,Staten Island,medium_vegetation,10370,864.1666666666666,46030.549190966114,571.0_medium_vegetation_Staten Island,1101.0,1101.0,1101.0,571.0,,,,,,,,,458.0,1994-12-30 00:00:00.0000000,1.53,,PARK,503.0,51.0,R-03,Huguenot Ponds Park,100004839.0,R131,F6EED441-ED59-44DB-A63C-7FB0BC1B3597,DPR,Billiou St. and Comely St. bet. Huguenot Ave. and Kingdom Ave.,False,Huguenot Ponds Park,62.0,24.0,6202.0,R131,R-03,F,R-03,R-03,F,123.0,F,Huguenot Ponds Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R131/,11.0,F,10312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
581.0,,Staten Island,medium_vegetation,870,72.5,2158.6520725346218,581.0_medium_vegetation_Staten Island,1111.0,1111.0,1111.0,581.0,,,,,,,,,468.0,2011-11-17 00:00:00.0000000,0.049,,PARK,503.0,51.0,R-03,Park,100008345.0,R168,321D6F3D-094B-4FDA-B48A-D0C41A516FDE,DPR,Lucille Ave. at Vetrands Rd. E. and Bloomingdale Rd.,False,Park,62.0,24.0,6200.0,R168,R-03,F,R-03,R-03,F,123.0,F,Park,,Triangle/Plaza,,11.0,F,10309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
584.0,,Staten Island,medium_vegetation,50805,4233.75,469997.28136266425,584.0_medium_vegetation_Staten Island,1114.0,1114.0,1114.0,584.0,,,,,,,,,471.0,1968-11-27 00:00:00.0000000,10.5,799 HENDERSON AVENUE,PARK,501.0,49.0,R-01,Cpl. Thompson Park,100004148.0,R109,3FBD063C-C8B2-48BB-93D0-31592C3BA4E2,DPR,"Broadway, Henderson Ave., Chappell St.",True,CPL. Thompson Park,61.0,23.0,5077.0,R109,R-01,T,R-01,R-01,T,120.0,F,CPL. Thompson Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R109/,11.0,F,10310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
585.0,,Staten Island,medium_vegetation,6481,540.0833333333333,48998.66588478993,585.0_medium_vegetation_Staten Island,1115.0,1115.0,1115.0,585.0,,,,,,,,,472.0,1960-09-28 00:00:00.0000000,1.124,195 EDITH AV,PARK,503.0,51.0,R-03,Prescott Playground,100004830.0,R085,A835CB48-3319-45EA-8F79-5E7D48C65015,DPR/DOE,Edith Ave. at Irvington St.,False,E.M.T. Christopher J. Prescott Playground,62.0,24.0,5069.0,R085,R-03,T,R-03,R-03,T,123.0,F,E.M.T. Christopher J. Prescott Playground,JOP,Jointly Operated Playground,http://www.nycgovparks.org/parks/R085/,11.0,F,10312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
589.0,,Staten Island,medium_vegetation,6174,514.5,66831.98335782936,589.0_medium_vegetation_Staten Island,1142.0,1142.0,1142.0,589.0,,,,,,,,,476.0,1948-01-29 00:00:00.0000000,1.534,255 PARKINSON AVENUE,PARK,502.0,50.0,R-02,Old Town Playground,100004659.0,R063,23FC90C9-520C-4022-B845-BACE8EDB716D,DPR,Parkinson Ave. at Kramer St.,False,Old Town Playground,64.0,23.0,5057.0,R063,R-02,T,R-02,R-02,T,122.0,F,Old Town Playground,JOP,Playground,http://www.nycgovparks.org/parks/R063/,11.0,F,10305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
592.0,,Staten Island,medium_vegetation,13234,1102.8333333333333,142774.75832412107,592.0_medium_vegetation_Staten Island,1145.0,1145.0,1145.0,592.0,,,,,,,,,479.0,1931-09-25 00:00:00.0000000,3.333,280 MILL ROAD,PARK,503.0,50.0,R-03,Gerard P. Dugan Playground,100004059.0,R026,80E1B430-A5C3-41EC-8382-4389C0A40418,DPR,Mill Rd. to Weed Ave. bet. Tysens La. and Isernia Ave.,False,Gerard P. Dugan Playground,64.0,24.0,5043.0,R026,R-03,T,R-03,R-03,T,122.0,F,Gerard P. Dugan Playground,Neighborhood Plgd,Community Park,http://www.nycgovparks.org/parks/R026/,11.0,F,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
596.0,,Staten Island,medium_vegetation,77136,6428.0,353195.0805713508,596.0_medium_vegetation_Staten Island,1149.0,1149.0,1149.0,596.0,,,,,,,,,483.0,1931-03-19 00:00:00.0000000,8.108,650 BROADWAY,PARK,501.0,49.0,R-01,Barrett Park,100003748.0,R003,075785B2-7EC5-493B-9663-42DD4B405DBB,DPR,Glenwood Pl. bet. Clove Rd. and Broadway,True,Barrett Park,61.0,24.0,5038.0,R003,R-01,F,R-01,R-01,F,120.0,F,Barrett Park,Large Park,Buildings/Institutions,http://www.nycgovparks.org/parks/R003/,11.0,F,10310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
603.0,,Staten Island,medium_vegetation,371,30.916666666666664,4001.543742403131,603.0_medium_vegetation_Staten Island,1157.0,1157.0,1157.0,603.0,,,,,,,,,490.0,1961-07-27 00:00:00.0000000,0.089,,PARK,501.0,49.0,R-01,St George Park,100004052.0,R077,15A1B65F-E92A-47A3-A161-5250B1946272,DPR,Stuyvesant Pl. bet. Wall St. and Hamilton Ave.,False,St. George Park,61.0,23.0,6056.0,R077,R-01,F,R-01,R-01,F,120.0,F,St. George Park,Sitting Area/Triangle/Mall,Triangle/Plaza,http://www.nycgovparks.org/parks/R077/,11.0,F,10301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
611.0,,Staten Island,medium_vegetation,139880,11656.666666666666,1155771.29612917,611.0_medium_vegetation_Staten Island,1165.0,1165.0,1165.0,611.0,,,,,,,,,498.0,2012-11-20 00:00:00.0000000,26.532,,PARK,503.0,49.0,R-01,Goodhue Park,100008354.0,R169,2E4A4A5D-E732-45F0-A152-AE01888344D5,DPR,Brighton Ave. bet. Lafayette Ave. and N. Randall Ave.,False,Goodhue Park,61.0,23.0,6348.0,R169,R-01,?,R-01,R-01,F,120.0,F,Goodhue Park,Large Park,Neighborhood Park,,11.0,F,10301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
616.0,,Staten Island,medium_vegetation,8465,705.4166666666666,73254.39459196536,616.0_medium_vegetation_Staten Island,1170.0,1170.0,1170.0,616.0,,,,,,,,,503.0,1936-04-15 00:00:00.0000000,1.681,421A LINCOLN AVENUE,PARK,502.0,50.0,R-02B,Midland Playground,100005197.0,R038,191E8598-3DA7-4CDF-805E-A316BEC418B7,DPR,"Lincoln Ave., Mason Ave., Midland Ave., Poultney St.",False,Midland Playground,64.0,24.0,5053.0,R038,R-02,T,R-02,R-02,T,122.0,F,Midland Playground,JOP,Jointly Operated Playground,http://www.nycgovparks.org/parks/R038/,11.0,F,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
661.0,,Staten Island,medium_vegetation,55065,4588.75,403946.91675195086,661.0_medium_vegetation_Staten Island,1263.0,1263.0,1263.0,661.0,,,,,,,,,548.0,1943-05-26 00:00:00.0000000,9.200000000000001,,PARK,501.0,49.0,R-01,Allison Pond Park,100004382.0,R052,5F92F2D7-877C-4DB7-A95F-DB61B68D107A,DPR,"Prospect Ave., N Randall Ave. and Brentwood Ave.",True,Allison Pond Park,61.0,23.0,5827.0,R052,R-01,F,R-01,R-01,T,120.0,F,Allison Pond Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R052/,11.0,F,10301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
695.0,,Staten Island,medium_vegetation,14652,1221.0,39935.36772063832,695.0_medium_vegetation_Staten Island,1299.0,1299.0,1299.0,695.0,,,,,,,,,582.0,1928-08-01 00:00:00.0000000,0.916,,PARK,503.0,50.0,R-03,Amundsen Circle,100004504.0,R009,A0C9EB13-8A43-4977-8AB2-22AABD3E8862,DPR,"Amboy Rd., Clarke Ave., and Savoy St.",False,Amundsen Circle,62.0,24.0,5762.0,R009,R-03,T,R-03,R-03,T,122.0,F,Amundsen Circle,Sitting Area/Triangle/Mall,Triangle/Plaza,http://www.nycgovparks.org/parks/R009/,11.0,F,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
711.0,,Staten Island,medium_vegetation,11496,958.0,59927.6777988597,711.0_medium_vegetation_Staten Island,1355.0,1355.0,1355.0,711.0,,,,,,,,,598.0,1962-02-26 00:00:00.0000000,1.375,54 OSBORNE STREET,PARK,503.0,51.0,R-03,Lieutenant John H. Martinson Playground,100004930.0,R090,4F6D9429-D6CD-489B-BC10-0C6124E248B0,DPR/DOE,Preston Ave. bet. Koch Blvd. and Osborne St.,False,Lieutenant John H. Martinson Playground,62.0,24.0,5472.0,R090,R-03,T,R-03,R-03,T,123.0,F,Lieutenant John H. Martinson Playground,JOP,Jointly Operated Playground,http://www.nycgovparks.org/parks/R090/,11.0,F,10312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
746.0,,Staten Island,medium_vegetation,0,0.0,3924.4622778855946,746.0_medium_vegetation_Staten Island,1426.0,1426.0,1426.0,746.0,,,,,,,,,633.0,1999-12-30 00:00:00.0000000,3.903,,PARK,502.0,50.0,R-02B,Last Chance Pond Park,100004880.0,R148,0EF2B301-32D6-40E3-B75D-69945F3DCB45,DPR,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",False,Last Chance Pond Park,64.0,23.0,6132.0,R148,R-02,F,R-02,R-02,F,122.0,F,Last Chance Pond Park,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R148/,11.0,F,10305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
746.0,,Staten Island,medium_vegetation,24346,2028.8333333333333,86520.38792311722,746.0_medium_vegetation_Staten Island,1427.0,1427.0,1427.0,746.0,,,,,,,,,633.0,1999-12-30 00:00:00.0000000,3.903,,PARK,502.0,50.0,R-02B,Last Chance Pond Park,100004880.0,R148,0EF2B301-32D6-40E3-B75D-69945F3DCB45,DPR,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",False,Last Chance Pond Park,64.0,23.0,6132.0,R148,R-02,F,R-02,R-02,F,122.0,F,Last Chance Pond Park,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R148/,11.0,F,10305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
746.0,,Staten Island,medium_vegetation,5586,465.5,83014.12171352378,746.0_medium_vegetation_Staten Island,1428.0,1428.0,1428.0,746.0,,,,,,,,,633.0,1999-12-30 00:00:00.0000000,3.903,,PARK,502.0,50.0,R-02B,Last Chance Pond Park,100004880.0,R148,0EF2B301-32D6-40E3-B75D-69945F3DCB45,DPR,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",False,Last Chance Pond Park,64.0,23.0,6132.0,R148,R-02,F,R-02,R-02,F,122.0,F,Last Chance Pond Park,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R148/,11.0,F,10305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
755.0,,Staten Island,medium_vegetation,10782,898.5,48608.60031112788,755.0_medium_vegetation_Staten Island,1466.0,1466.0,1466.0,755.0,,,,,,,,,642.0,1993-05-17 00:00:00.0000000,1.115,,PARK,501.0,49.0,R-01,Lopez Playground,100003829.0,R125,BC847290-BAC8-4C43-AAEE-EF5C8D387296,DPR,Palma Dr. bet. Targee St. and Oder Ave.,False,Lopez Playground,61.0,23.0,6098.0,R125,R-01,T,R-01,R-01,T,120.0,F,Lopez Playground,Neighborhood Plgd,Neighborhood Park,http://www.nycgovparks.org/parks/R125/,11.0,F,10304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
764.0,,Staten Island,medium_vegetation,7758,646.5,11787.89781915396,764.0_medium_vegetation_Staten Island,1475.0,1475.0,1475.0,764.0,,,,,,,,,651.0,2003-03-04 00:00:00.0000000,0.231,,PARK,503.0,51.0,R-03,Sleight Family Graveyard,100004134.0,R157,7CD193B6-38B5-4484-B657-14B14381CE3C,DPR,Rossvile Ave. and Arthur Kill Rd.,False,Sleight Family Graveyard,62.0,24.0,6123.0,R157,R-03,F,R-03,R-03,F,123.0,F,Sleight Family Graveyard,Cemetery,Cemetery,http://www.nycgovparks.org/parks/R157/,11.0,F,10309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
769.0,,Staten Island,medium_vegetation,5,0.41666666666666663,241.7614388353028,769.0_medium_vegetation_Staten Island,1480.0,1480.0,1480.0,769.0,,,,,,,,,656.0,1965-02-23 00:00:00.0000000,0.006,,PARK,503.0,51.0,R-03,Strip,100003822.0,R103,4343BBBF-DE8C-411B-9B86-6E48C33293FC,DPR,E/s Drumgoole Rd. W. bet. Belfield Ave. and Jefferson Blvd.,True,Park,62.0,24.0,6087.0,R103,R-03,F,R-03,R-03,F,123.0,F,Park,Sitting Area/Triangle/Mall,Strip,http://www.nycgovparks.org/parks/R103/,11.0,F,10312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
770.0,,Staten Island,medium_vegetation,6525,543.75,31564.75539429609,770.0_medium_vegetation_Staten Island,1481.0,1481.0,1481.0,770.0,,,,,,,,,657.0,2010-01-15 00:00:00.0000000,0.724,,PARK,503.0,51.0,R-03,Blueberry Park,100008319.0,R165,27F6C418-1325-43E4-A105-FB4B8296FFF9,DPR,Arden Ave. at Blueberry Lane,False,Blueberry Park,62.0,24.0,6067.0,R165,R-03,T,R-03,R-03,T,123.0,F,Blueberry Park,Neighborhood Park,Neighborhood Park,http://www.nycgovparks.org/parks/R165/,11.0,F,10312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
773.0,,Staten Island,medium_vegetation,1624,135.33333333333331,4955.5204397248835,773.0_medium_vegetation_Staten Island,1484.0,1484.0,1484.0,773.0,,,,,,,,,660.0,1953-01-17 00:00:00.0000000,0.113,,PARK,501.0,49.0,R-01,Strip,100004389.0,R075E,3B3C93FD-6A11-4389-8FBC-F81E6AB68DD4,DPR,"SI Expressway, Slosson Ave. to Bristol Ave.",True,Park,63.0,24.0,6053.0,R075E,R-01,F,R-01,R-01,F,120.0,F,Park,Sitting Area/Triangle/Mall,Strip,http://www.nycgovparks.org/parks/R075E/,11.0,F,10301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
779.0,,Staten Island,medium_vegetation,103198,8599.833333333332,586736.3764661644,779.0_medium_vegetation_Staten Island,1528.0,1528.0,1528.0,779.0,,,,,,,,,666.0,1953-01-17 00:00:00.0000000,13.469,,PARK,502.0,50.0,R-02,Father Macris Park,100004151.0,R075A,19CE3833-4640-4A47-812F-36719E8C6AC8,DPR,"S/s Of SI Expressway., Exit 6, Fahy Ave., Lamberts La.",True,Father Macris Park,63.0,24.0,6052.0,R075A,R-02,T,R-02,R-02,T,122.0,F,Father Macris Park,Large Park,Recreation Field/Courts,http://www.nycgovparks.org/parks/R075A/,11.0,F,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
