shape_id,borough,total_vegetation_pixels,total_vegetation_area_m2,shape_geometry_area_m2,park_name,park_id,vegetation_categories_present
3927,Bronx,853.0,853.0,8500.078307312027,,1079.0,low_vegetation
3928,Bronx,1898.0,1898.0,5087.35147501153,,1081.0,low_vegetation
3929,Bronx,221.0,221.0,76768.04286093311,,1082.0,low_vegetation
3930,Bronx,1512.0,1512.0,9318.784167589143,,1083.0,low_vegetation
3931,Bronx,373.0,373.0,7822.588582685967,,1087.0,low_vegetation
3932,Bronx,551.0,551.0,33213.68917510406,,1088.0,low_vegetation
3933,Bronx,1539.0,1539.0,23927.92358513309,,1089.0,low_vegetation
3934,Bronx,1369.0,1369.0,14235.508388417546,,1090.0,low_vegetation
3935,Bronx,3693.0,3693.0,9951.33095893536,,1091.0,low_vegetation
3936,Bronx,301.0,301.0,71074.81589202408,,1103.0,low_vegetation
3937,Bronx,12265.0,12265.0,127343.63996616474,,1108.0,low_vegetation
3938,Bronx,2136.0,2136.0,52786.63586495775,,1109.0,low_vegetation
3939,Bronx,4373.0,4373.0,20232.5839089584,,1116.0,low_vegetation
3940,Bronx,437.0,437.0,31130.71282976448,,1117.0,low_vegetation
3941,Bronx,918.0,918.0,11278.248345630476,,1127.0,low_vegetation
3942,Bronx,1682.0,1682.0,17959.466955746673,,1128.0,low_vegetation
3943,Bronx,36927.0,36927.0,532335.5533481572,,1133.0,low_vegetation
3944,Bronx,1470.0,1470.0,44761.65508698172,,1138.0,low_vegetation
3945,Bronx,647.0,647.0,26100.80251353565,,1138.0,low_vegetation
3946,Bronx,704.0,704.0,19885.119516331168,,1138.0,low_vegetation
3947,Bronx,278.0,278.0,8086.282808189019,,1138.0,low_vegetation
3948,Bronx,0.0,0.0,19319.57736234428,,1138.0,low_vegetation
3949,Bronx,1354.0,1354.0,55244.09957979121,,1138.0,low_vegetation
3950,Bronx,4681.0,4681.0,254182.1630118277,,1138.0,low_vegetation
3951,Bronx,256.0,256.0,17269.308887373034,,1138.0,low_vegetation
3952,Bronx,728.0,728.0,55253.85165746027,,1138.0,low_vegetation
3953,Bronx,763.0,763.0,25630.101058603246,,1138.0,low_vegetation
3954,Bronx,2386.0,2386.0,45827.90798123493,,1138.0,low_vegetation
3955,Bronx,1368.0,1368.0,48040.07568891183,,1138.0,low_vegetation
3956,Bronx,380.0,380.0,16473.02611607392,,1138.0,low_vegetation
3957,Bronx,1952.0,1952.0,60893.11996890048,,1138.0,low_vegetation
3958,Bronx,3260.0,3260.0,45979.85906191695,,1138.0,low_vegetation
3959,Bronx,50.0,50.0,15110.301502770644,,1138.0,low_vegetation
3960,Bronx,678.0,678.0,31354.090160258147,,1138.0,low_vegetation
3961,Bronx,125.0,125.0,15883.431538709943,,1138.0,low_vegetation
3962,Bronx,246.0,246.0,18670.035710213608,,1138.0,low_vegetation
3963,Bronx,1735.0,1735.0,13879.600781969126,,1138.0,low_vegetation
3964,Bronx,11166.0,11166.0,47906.75034958154,,1138.0,low_vegetation
3965,Bronx,3433.0,3433.0,18991.85789236345,,1138.0,low_vegetation
3966,Bronx,11897.0,11897.0,322138.2757923226,,1138.0,low_vegetation
3967,Bronx,1920.0,1920.0,98143.93911404538,,1138.0,low_vegetation
3968,Bronx,724.0,724.0,62463.58408608232,,1138.0,low_vegetation
3969,Bronx,1185.0,1185.0,26971.38210052773,,1138.0,low_vegetation
3970,Bronx,437.0,437.0,43887.9823621442,,1138.0,low_vegetation
3971,Bronx,668.0,668.0,41718.45850589209,,1138.0,low_vegetation
3972,Bronx,27.0,27.0,35939.455769036176,,1138.0,low_vegetation
3973,Bronx,2756.0,2756.0,64599.79446928802,,1138.0,low_vegetation
3974,Bronx,1038.0,1038.0,50380.785416098,,1138.0,low_vegetation
3975,Bronx,1050.0,1050.0,40403.143120044326,,1138.0,low_vegetation
3976,Bronx,2046.0,2046.0,24237.292602284604,,1138.0,low_vegetation
3977,Bronx,2485.0,2485.0,15611.013014703414,,1138.0,low_vegetation
3978,Bronx,4111.0,4111.0,27864.59109388657,,1138.0,low_vegetation
3979,Bronx,106442.0,106442.0,733522.4749771536,,1138.0,low_vegetation
3980,Bronx,16035.0,16035.0,405831.4302914543,,1138.0,low_vegetation
3981,Bronx,0.0,0.0,55164.34998690965,,1138.0,low_vegetation
3982,Bronx,18522.0,18522.0,225347.61784329303,,1138.0,low_vegetation
3983,Bronx,152.0,152.0,13435.200789782866,,1138.0,low_vegetation
3984,Bronx,331.0,331.0,8010.085351793335,,1138.0,low_vegetation
3985,Bronx,2118.0,2118.0,27872.822230764486,,1138.0,low_vegetation
3986,Bronx,133254.0,133254.0,1532988.3790527016,,1138.0,low_vegetation
3987,Bronx,39547.0,39547.0,451013.3456470651,,1138.0,low_vegetation
3988,Bronx,7258.0,7258.0,79831.72218704972,,1138.0,low_vegetation
3989,Bronx,4303.0,4303.0,68083.36596279229,,1138.0,low_vegetation
3990,Bronx,842.0,842.0,8128.113519709814,,1138.0,low_vegetation
3991,Bronx,187.0,187.0,5286.050039559292,,1138.0,low_vegetation
3992,Bronx,0.0,0.0,2.666403468296833,,1138.0,low_vegetation
3993,Bronx,220.0,220.0,12013.32915306588,,1138.0,low_vegetation
3994,Bronx,85.0,85.0,10131.766162926207,,1138.0,low_vegetation
3995,Bronx,3821.0,3821.0,75191.9543161378,,1138.0,low_vegetation
3996,Bronx,32667.0,32667.0,148982.80524518384,,1138.0,low_vegetation
3997,Bronx,221.0,221.0,1209.6489565144948,,1138.0,low_vegetation
3998,Bronx,340.0,340.0,6820.006031008676,,1138.0,low_vegetation
3999,Bronx,1626.0,1626.0,19961.45895297892,,1138.0,low_vegetation
4000,Bronx,0.0,0.0,7.198070636992664,,1138.0,low_vegetation
4001,Bronx,16525.0,16525.0,134611.1310939954,,1138.0,low_vegetation
4002,Bronx,6359.0,6359.0,102088.99199750125,,1138.0,low_vegetation
4003,Bronx,15738.0,15738.0,131674.54966910247,,1138.0,low_vegetation
4004,Bronx,2888.0,2888.0,8548.99109215502,,1138.0,low_vegetation
4005,Bronx,10870.0,10870.0,61991.89377439842,,1138.0,low_vegetation
4006,Bronx,3636.0,3636.0,60293.78249120375,,1138.0,low_vegetation
4007,Bronx,3565.0,3565.0,47817.06388908403,,1138.0,low_vegetation
4008,Bronx,190.0,190.0,2362.5780650784427,,1138.0,low_vegetation
4009,Bronx,21118.0,21118.0,120259.46374743652,,1138.0,low_vegetation
4010,Bronx,3522.0,3522.0,18928.907795216204,,1139.0,low_vegetation
4011,Bronx,439.0,439.0,4165.496548668521,,1144.0,low_vegetation
4012,Bronx,10603.0,10603.0,40053.79453050225,,1144.0,low_vegetation
4013,Bronx,352.0,352.0,17945.2073639152,,1147.0,low_vegetation
4014,Bronx,719.0,719.0,27757.668624802645,,1148.0,low_vegetation
4015,Bronx,1347861.0,1347861.0,11766773.98109462,,1150.0,low_vegetation
4016,Bronx,8097.0,8097.0,59401.45139623693,,1150.0,low_vegetation
4017,Bronx,1529.0,1529.0,61767.84135699802,,1150.0,low_vegetation
4018,Bronx,2575.0,2575.0,54590.92960196571,,1150.0,low_vegetation
4019,Bronx,8296.0,8296.0,70126.79771051266,,1150.0,low_vegetation
4020,Bronx,0.0,0.0,1004.5087582095842,,1150.0,low_vegetation
4021,Bronx,10516.0,10516.0,130221.81623534345,,1150.0,low_vegetation
4022,Bronx,1077830.0,1077830.0,10387535.926487884,,1150.0,low_vegetation
4023,Bronx,5302.0,5302.0,42674.11058130818,,1150.0,low_vegetation
4024,Bronx,2246.0,2246.0,28688.24492268424,,1150.0,low_vegetation
4025,Bronx,3675.0,3675.0,40532.74986568513,,1150.0,low_vegetation
4026,Bronx,7000.0,7000.0,74462.93877540063,,1150.0,low_vegetation
4027,Bronx,198337.0,198337.0,1739290.811441491,,1150.0,low_vegetation
4028,Bronx,136647.0,136647.0,2097438.8810626734,,1150.0,low_vegetation
4029,Bronx,2781.0,2781.0,73097.60094609852,,1150.0,low_vegetation
4030,Bronx,1650.0,1650.0,61559.68861457532,,1150.0,low_vegetation
4031,Bronx,1822.0,1822.0,51713.41881302149,,1150.0,low_vegetation
4032,Bronx,2349.0,2349.0,77970.72157323759,,1150.0,low_vegetation
4033,Bronx,0.0,0.0,11.92451740876396,,1150.0,low_vegetation
4034,Bronx,62032.0,62032.0,751779.1815519348,,1150.0,low_vegetation
4035,Bronx,706.0,706.0,41583.85537370627,,1150.0,low_vegetation
4036,Bronx,0.0,0.0,10177.959042616803,,1150.0,low_vegetation
4037,Bronx,264.0,264.0,33733.354433564105,,1150.0,low_vegetation
4038,Bronx,70.0,70.0,34031.78704599703,,1150.0,low_vegetation
4039,Bronx,66014.0,66014.0,642960.7877895501,,1150.0,low_vegetation
4040,Bronx,208480.0,208480.0,2859676.889713916,,1167.0,low_vegetation
4041,Bronx,1076.0,1076.0,6304.410616348639,,1169.0,low_vegetation
4042,Bronx,439.0,439.0,4165.496548668522,,1172.0,low_vegetation
4043,Bronx,1262.0,1262.0,110544.46611888516,,1184.0,low_vegetation
4044,Bronx,4699.0,4699.0,36220.63605441683,,1198.0,low_vegetation
4045,Bronx,0.0,0.0,207596.49373748605,,1202.0,low_vegetation
4046,Bronx,71.0,71.0,978.987291865221,,1212.0,low_vegetation
4047,Bronx,675.0,675.0,2033.5080428937963,,1214.0,low_vegetation
4048,Bronx,96.0,96.0,2214.381805147436,,1215.0,low_vegetation
4049,Bronx,4087.0,4087.0,34267.66009069001,,1233.0,low_vegetation
4050,Bronx,1863.0,1863.0,32491.58011129368,,1234.0,low_vegetation
4051,Bronx,88.0,88.0,6910.811412420914,,1235.0,low_vegetation
4052,Bronx,1951.0,1951.0,66766.74859749521,,1235.0,low_vegetation
4053,Bronx,1881.0,1881.0,24263.43963958641,,1235.0,low_vegetation
4054,Bronx,318.0,318.0,42321.150551775296,,1235.0,low_vegetation
4055,Bronx,19705.0,19705.0,402929.8457849199,,1235.0,low_vegetation
4056,Bronx,1280.0,1280.0,36334.0670643781,,1235.0,low_vegetation
4057,Bronx,4771.0,4771.0,91821.08237131544,,1235.0,low_vegetation
4058,Bronx,1099.0,1099.0,36162.29554150769,,1235.0,low_vegetation
4059,Bronx,11193.0,11193.0,226366.6031593425,,1235.0,low_vegetation
4060,Bronx,27288.0,27288.0,511331.4401744224,,1235.0,low_vegetation
4061,Bronx,573.0,573.0,7280.498170476377,,1235.0,low_vegetation
4062,Bronx,15977.0,15977.0,308505.61002923857,,1235.0,low_vegetation
4063,Bronx,0.0,0.0,0.0456866245483221,,1235.0,low_vegetation
4064,Bronx,7256.0,7256.0,92379.50463784068,,1235.0,low_vegetation
4065,Bronx,360.0,360.0,19800.75160325069,,1235.0,low_vegetation
4066,Bronx,1416.0,1416.0,27298.174038099507,,1235.0,low_vegetation
4067,Bronx,7517.0,7517.0,55741.95922596028,,1235.0,low_vegetation
4068,Bronx,102.0,102.0,6996.391632689573,,1235.0,low_vegetation
4069,Bronx,7520.0,7520.0,190581.50911975288,,1235.0,low_vegetation
4070,Bronx,1520.0,1520.0,30998.91796050572,,1235.0,low_vegetation
4071,Bronx,13959.0,13959.0,297974.9317252766,,1235.0,low_vegetation
4072,Bronx,12242.0,12242.0,187512.6447464823,,1235.0,low_vegetation
4073,Bronx,12248.0,12248.0,260615.68176944228,,1235.0,low_vegetation
4074,Bronx,808.0,808.0,11364.479651553913,,1237.0,low_vegetation
4075,Bronx,252586.0,252586.0,7187104.428184693,,1240.0,low_vegetation
4076,Bronx,211739.0,211739.0,12172603.546136815,,1240.0,low_vegetation
4077,Bronx,400.0,400.0,5938.815359280203,,1245.0,low_vegetation
4078,Bronx,0.0,0.0,25459.275483580805,,1259.0,low_vegetation
4079,Bronx,1049.0,1049.0,39099.57938930151,,1260.0,low_vegetation
4080,Bronx,2368.0,2368.0,7800.374664966988,,1274.0,low_vegetation
4081,Bronx,222.0,222.0,38407.68436389311,,1278.0,low_vegetation
4082,Bronx,884.0,884.0,14868.23891488614,,1279.0,low_vegetation
4083,Bronx,1000.0,1000.0,40064.12298951231,,1280.0,low_vegetation
4084,Bronx,3250.0,3250.0,41910.26483282339,,1293.0,low_vegetation
4085,Bronx,8106.0,8106.0,399350.3275469832,,1294.0,low_vegetation
4086,Bronx,177.0,177.0,33229.82018177508,,1295.0,low_vegetation
4087,Bronx,642.0,642.0,73410.04255409792,,1302.0,low_vegetation
4088,Bronx,417.0,417.0,46488.61645904546,,1303.0,low_vegetation
4089,Bronx,1722.0,1722.0,43689.90095703519,,1304.0,low_vegetation
4090,Bronx,0.0,0.0,8372.45621068962,,1306.0,low_vegetation
4091,Bronx,24986.0,24986.0,308627.49962840416,,1306.0,low_vegetation
4092,Bronx,14716.0,14716.0,682267.2508816299,,1306.0,low_vegetation
4093,Bronx,2501.0,2501.0,81286.28829210941,,1306.0,low_vegetation
4094,Bronx,407.0,407.0,54080.45478648326,,1306.0,low_vegetation
4095,Bronx,1364.0,1364.0,55934.67757182805,,1306.0,low_vegetation
4096,Bronx,209.0,209.0,39048.14658270277,,1306.0,low_vegetation
4097,Bronx,3252.0,3252.0,71887.88669060126,,1306.0,low_vegetation
4098,Bronx,0.0,0.0,6507.929076208478,,1306.0,low_vegetation
4099,Bronx,3324.0,3324.0,83321.11781938701,,1306.0,low_vegetation
4100,Bronx,0.0,0.0,0.0029252411805322,,1306.0,low_vegetation
4101,Bronx,2409.0,2409.0,49571.2069156745,,1306.0,low_vegetation
4102,Bronx,23256.0,23256.0,181563.61877339537,,1306.0,low_vegetation
4103,Bronx,2268.0,2268.0,102128.57308449088,,1306.0,low_vegetation
4104,Bronx,810.0,810.0,25673.55350205477,,1306.0,low_vegetation
4105,Bronx,554.0,554.0,51688.46152664501,,1306.0,low_vegetation
4106,Bronx,245559.0,245559.0,2556069.122769659,,1306.0,low_vegetation
4107,Bronx,544696.0,544696.0,12809743.350144738,,1306.0,low_vegetation
4108,Bronx,365.0,365.0,4203.214737390147,,1306.0,low_vegetation
4109,Bronx,2585.0,2585.0,38733.49259204183,,1306.0,low_vegetation
4110,Bronx,12507.0,12507.0,57850.54213562335,,1306.0,low_vegetation
4111,Bronx,77402.0,77402.0,918246.7627303522,,1306.0,low_vegetation
4112,Bronx,187843.0,187843.0,2055005.5414032624,,1306.0,low_vegetation
4113,Bronx,2025.0,2025.0,13431.379312136669,,1306.0,low_vegetation
4114,Bronx,2959.0,2959.0,47739.68233308953,,1306.0,low_vegetation
4115,Bronx,21505.0,21505.0,137616.74355993094,,1306.0,low_vegetation
4116,Bronx,8291.0,8291.0,76484.80102476069,,1306.0,low_vegetation
4117,Bronx,0.0,0.0,16199.725533194664,,1306.0,low_vegetation
4118,Bronx,12216.0,12216.0,81921.84483932411,,1306.0,low_vegetation
4119,Bronx,0.0,0.0,0.1028389577387649,,1306.0,low_vegetation
4120,Bronx,207811.0,207811.0,4259775.079157676,,1306.0,low_vegetation
4121,Bronx,10863.0,10863.0,83618.02420113597,,1306.0,low_vegetation
4122,Bronx,7904.0,7904.0,83173.68240584554,,1306.0,low_vegetation
4123,Bronx,14245.0,14245.0,234249.02463938936,,1306.0,low_vegetation
4124,Bronx,936463.0,936463.0,15141195.525321713,,1306.0,low_vegetation
4125,Bronx,0.0,0.0,30427.63334843584,,1306.0,low_vegetation
4126,Bronx,0.0,0.0,4053.947299584536,,1306.0,low_vegetation
4127,Bronx,3656.0,3656.0,132993.1924168602,,1306.0,low_vegetation
4128,Bronx,0.0,0.0,3466.0518767632498,,1306.0,low_vegetation
4129,Bronx,0.0,0.0,0.0173719343993683,,1306.0,low_vegetation
4130,Bronx,0.0,0.0,249836.73533371763,,1306.0,low_vegetation
4131,Bronx,5363.0,5363.0,67297.04545673056,,1306.0,low_vegetation
4132,Bronx,17804.0,17804.0,124872.68910787768,,1306.0,low_vegetation
4133,Bronx,47.0,47.0,3172.397752989102,,1306.0,low_vegetation
4134,Bronx,3652088.0,3652088.0,50456580.741812,,1306.0,low_vegetation
4135,Bronx,0.0,0.0,5562.4520033724175,,1306.0,low_vegetation
4136,Bronx,797422.0,797422.0,10614781.777413962,,1306.0,low_vegetation
4137,Bronx,1104699.0,1104699.0,13833122.876077294,,1306.0,low_vegetation
4138,Bronx,108303.0,108303.0,621804.7443251441,,1306.0,low_vegetation
4139,Bronx,1984.0,1984.0,45343.11554019618,,1307.0,low_vegetation
4140,Bronx,44.0,44.0,365.808095752549,,1308.0,low_vegetation
4141,Bronx,86.0,86.0,36618.78482109066,,1310.0,low_vegetation
4142,Bronx,1470.0,1470.0,45302.99152719728,,1311.0,low_vegetation
4143,Bronx,826.0,826.0,48226.84019747692,,1318.0,low_vegetation
4144,Bronx,22328.0,22328.0,104856.07722967892,,1319.0,low_vegetation
4145,Bronx,5234.0,5234.0,46475.68198387575,,1319.0,low_vegetation
4146,Bronx,2806.0,2806.0,9191.01504638902,,1319.0,low_vegetation
4147,Bronx,19310.0,19310.0,151220.73617734975,,1319.0,low_vegetation
4148,Bronx,1023.0,1023.0,4585.006605986795,,1324.0,low_vegetation
4149,Bronx,81.0,81.0,15861.155868805565,,1325.0,low_vegetation
4150,Bronx,2423.0,2423.0,70823.65852123876,,1325.0,low_vegetation
4151,Bronx,1013.0,1013.0,49096.78605444585,,1325.0,low_vegetation
4152,Bronx,188882.0,188882.0,2280070.0027752765,,1325.0,low_vegetation
4153,Bronx,439.0,439.0,5049.192523790312,,1325.0,low_vegetation
4154,Bronx,833.0,833.0,33189.53507880514,,1325.0,low_vegetation
4155,Bronx,5435.0,5435.0,29542.596327832507,,1325.0,low_vegetation
4156,Bronx,787923.0,787923.0,13266440.45052277,,1325.0,low_vegetation
4157,Bronx,310.0,310.0,8321.094821956742,,1325.0,low_vegetation
4158,Bronx,487.0,487.0,20734.070038388007,,1325.0,low_vegetation
4159,Bronx,1387.0,1387.0,32953.757232636184,,1325.0,low_vegetation
4160,Bronx,560.0,560.0,34581.0416534734,,1325.0,low_vegetation
4161,Bronx,2119.0,2119.0,32824.17014299697,,1325.0,low_vegetation
4162,Bronx,986.0,986.0,39088.21581238131,,1325.0,low_vegetation
4163,Bronx,630.0,630.0,6030.81255497446,,1325.0,low_vegetation
4164,Bronx,3665.0,3665.0,105004.86656243225,,1325.0,low_vegetation
4165,Bronx,1005725.0,1005725.0,8604039.935164334,,1325.0,low_vegetation
4166,Bronx,548.0,548.0,4511.050361920332,,1325.0,low_vegetation
4167,Bronx,12.0,12.0,3646.78051562062,,1325.0,low_vegetation
4168,Bronx,2592.0,2592.0,89494.7873507789,,1325.0,low_vegetation
4169,Bronx,542900.0,542900.0,7207782.799355359,,1325.0,low_vegetation
4170,Bronx,414.0,414.0,5217.133759277892,,1325.0,low_vegetation
4171,Bronx,5200.0,5200.0,49989.603950528384,,1325.0,low_vegetation
4172,Bronx,2121.0,2121.0,68941.91838093002,,1325.0,low_vegetation
4173,Bronx,3737.0,3737.0,146343.19828376404,,1325.0,low_vegetation
4174,Bronx,399.0,399.0,46803.44003943423,,1325.0,low_vegetation
4175,Bronx,2273.0,2273.0,84789.47315633249,,1325.0,low_vegetation
4176,Bronx,2405.0,2405.0,73803.51405847182,,1325.0,low_vegetation
4177,Bronx,802763.0,802763.0,8166608.178771056,,1325.0,low_vegetation
4178,Bronx,643485.0,643485.0,5851263.842370137,,1325.0,low_vegetation
4179,Bronx,32478.0,32478.0,206312.25871887297,,1325.0,low_vegetation
4180,Bronx,23478.0,23478.0,222311.94611563315,,1325.0,low_vegetation
4181,Bronx,0.0,0.0,90.92610053382012,,1325.0,low_vegetation
4182,Bronx,2448.0,2448.0,14658.152309451218,,1334.0,low_vegetation
4183,Bronx,1782.0,1782.0,58872.80452376967,,1335.0,low_vegetation
4184,Bronx,3328.0,3328.0,62928.72292903212,,1335.0,low_vegetation
4185,Bronx,47120.0,47120.0,627028.1913534702,,1335.0,low_vegetation
4186,Bronx,3029.0,3029.0,78110.35668723055,,1347.0,low_vegetation
4187,Bronx,541.0,541.0,10098.803447430104,,1348.0,low_vegetation
4188,Bronx,105.0,105.0,1790.9255214143234,,1352.0,low_vegetation
4189,Bronx,10603.0,10603.0,40053.79453050225,,1356.0,low_vegetation
4190,Bronx,273.0,273.0,22519.75611500045,,1363.0,low_vegetation
4191,Bronx,679.0,679.0,28665.50996205798,,1363.0,low_vegetation
4192,Bronx,283.0,283.0,18598.482903522512,,1363.0,low_vegetation
4193,Bronx,315199.0,315199.0,5134505.122990443,,1364.0,low_vegetation
4194,Bronx,1266.0,1266.0,96459.1177342162,,1370.0,low_vegetation
4195,Bronx,27.0,27.0,1747.6192943963645,,1394.0,low_vegetation
4196,Bronx,113525.0,113525.0,1342497.2296811936,,1395.0,low_vegetation
4197,Bronx,685.0,685.0,4547.825145620047,,1406.0,low_vegetation
4198,Bronx,674.0,674.0,103258.10768335072,,1408.0,low_vegetation
4199,Bronx,106.0,106.0,20790.078147857505,,1409.0,low_vegetation
4200,Bronx,1150.0,1150.0,38847.6678188459,,1428.0,low_vegetation
4201,Bronx,369.0,369.0,9245.573335090889,,1428.0,low_vegetation
4202,Bronx,224.0,224.0,23325.22701998365,,1432.0,low_vegetation
4203,Bronx,12.0,12.0,3103.993354368166,,1444.0,low_vegetation
4204,Bronx,582.0,582.0,46937.15152294166,,1446.0,low_vegetation
4205,Bronx,16208.0,16208.0,243492.27235971903,,1450.0,low_vegetation
4206,Bronx,24640.0,24640.0,412066.3742049611,,1450.0,low_vegetation
4207,Bronx,2817.0,2817.0,15302.80656934535,,1454.0,low_vegetation
4208,Bronx,5741.0,5741.0,112824.60811780726,,1455.0,low_vegetation
4209,Bronx,868.0,868.0,4680.774209716999,,1456.0,low_vegetation
4210,Bronx,13287.0,13287.0,99906.87274829808,,1459.0,low_vegetation
4211,Bronx,1783.0,1783.0,27720.586845478418,,1461.0,low_vegetation
4212,Bronx,67916.0,67916.0,1652083.3609840416,,1471.0,low_vegetation
4213,Bronx,1278.0,1278.0,15467.53781337391,,1471.0,low_vegetation
4214,Bronx,1738.0,1738.0,79655.65217766388,,1472.0,low_vegetation
4215,Bronx,2771.0,2771.0,23379.65648204044,,1473.0,low_vegetation
4216,Bronx,61.0,61.0,4491.89641780006,,1474.0,low_vegetation
4217,Bronx,211.0,211.0,7733.887330204076,,1474.0,low_vegetation
4218,Bronx,83.0,83.0,10132.02462999944,,1474.0,low_vegetation
4219,Bronx,185.0,185.0,10029.598002169652,,1474.0,low_vegetation
4220,Bronx,1442.0,1442.0,49834.23242093418,,1475.0,low_vegetation
4221,Bronx,469.0,469.0,13839.691249615824,,1476.0,low_vegetation
4222,Bronx,112.0,112.0,14360.025050822793,,1476.0,low_vegetation
4223,Bronx,460.0,460.0,15874.87754422629,,1476.0,low_vegetation
4224,Bronx,157.0,157.0,8784.397695327893,,1476.0,low_vegetation
4225,Bronx,877.0,877.0,13053.644879130545,,1476.0,low_vegetation
4226,Bronx,9.0,9.0,4487.102758222245,,1476.0,low_vegetation
4227,Bronx,82.0,82.0,14916.43535096183,,1478.0,low_vegetation
4228,Bronx,74.0,74.0,18132.006084667508,,1478.0,low_vegetation
4229,Bronx,58.0,58.0,13276.573930873325,,1478.0,low_vegetation
4230,Bronx,144.0,144.0,13292.749970024995,,1478.0,low_vegetation
4231,Bronx,135.0,135.0,5105.070871852562,,1478.0,low_vegetation
4232,Bronx,110.0,110.0,15336.090675759457,,1478.0,low_vegetation
4233,Bronx,314.0,314.0,25178.44321624453,,1478.0,low_vegetation
4234,Bronx,572.0,572.0,16340.881680380002,,1478.0,low_vegetation
4235,Bronx,911.0,911.0,22145.429868831805,,1478.0,low_vegetation
4236,Bronx,758.0,758.0,12735.79271613122,,1478.0,low_vegetation
4237,Bronx,2222.0,2222.0,237225.12219652024,,1487.0,low_vegetation
4238,Bronx,505.0,505.0,8823.84917081896,,1496.0,low_vegetation
4239,Bronx,2290.0,2290.0,32959.447810891885,,1497.0,low_vegetation
4240,Bronx,5407.0,5407.0,73430.17406842034,,1501.0,low_vegetation
4241,Bronx,1234.0,1234.0,18053.859863141395,,1501.0,low_vegetation
4242,Bronx,60.0,60.0,1535.6574135627889,,1506.0,low_vegetation
4243,Bronx,4295.0,4295.0,68388.18948410921,,1508.0,low_vegetation
4244,Bronx,17221.0,17221.0,169790.69828232974,,1508.0,low_vegetation
4245,Bronx,539.0,539.0,8389.426735337565,,1508.0,low_vegetation
